target_harvest_month,crop_code,state_code,year,modal_price
1,43,1,2029,75.11139234718323
11,43,1,2029,87.88388121466997
10,43,1,2029,90.54817246593517
11,43,1,2029,84.05655678502241
8,43,1,2028,68.65912637316764
4,43,1,2027,75.32577068173102
8,43,1,2026,61.67168707574768
2,43,1,2029,72.06549622530487
3,43,1,2024,53.71572556297539
5,43,1,2025,80.59035114742872
5,43,1,2029,78.45281295694079
1,43,1,2030,87.89745097526459
5,43,1,2027,76.11636902223054
5,43,1,2027,91.60903617546882
7,43,1,2027,89.41144948942704
10,43,1,2025,54.31934464672087
10,43,1,2026,78.53201671986209
12,43,1,2027,58.64821174095729
12,43,1,2026,87.61744620706027
11,43,1,2029,66.54041666350066
1,43,1,2027,60.32877196784791
12,43,1,2028,74.0854563416106
9,43,1,2026,61.367544822207066
7,43,1,2024,52.573897362674735
12,43,1,2025,59.11225320384829
9,43,1,2030,95.37230962630557
4,43,1,2024,56.98590536874658
8,43,1,2029,66.59490481704373
3,43,1,2027,83.53886429802631
10,43,1,2027,91.29774721817117
9,43,1,2029,92.90315576778096
4,43,1,2026,86.44392048753873
10,43,1,2028,84.34604935878859
5,43,1,2028,89.83414388740513
8,43,1,2028,71.28412667466293
1,43,1,2025,62.012754948769036
9,43,1,2028,86.50760543268336
8,43,1,2027,62.80159399073935
6,43,1,2028,92.1188962820715
12,43,1,2030,66.75806156585543
12,43,1,2026,87.6917967523166
3,43,1,2030,102.70033876249991
6,43,1,2025,69.77837212074164
7,43,1,2030,94.69030173277447
7,43,1,2029,64.93588103073752
7,43,1,2026,70.4252581510826
10,43,1,2025,78.620004953308
2,43,1,2030,76.44408204330247
12,43,1,2026,72.35745394615621
2,43,1,2027,69.67368019507651
3,43,1,2024,60.63090739304061
9,43,1,2030,103.93683383762604
3,43,1,2024,75.59036417559048
7,43,1,2029,65.89505177679003
4,43,1,2029,64.80164996385633
10,43,1,2030,99.53167769887528
2,43,1,2026,81.2841450574598
12,43,1,2024,56.62337527707174
6,43,1,2028,90.78149677040535
5,43,1,2024,53.190862828948454
12,43,1,2025,58.21488327764761
9,43,1,2026,70.04942203937291
3,43,1,2028,92.91025793728464
6,43,1,2029,70.70236246323145
2,43,1,2029,85.91315006681938
12,43,1,2028,90.12702590371434
2,43,1,2027,79.76450393363699
5,43,1,2025,73.62515871179826
8,43,1,2026,77.08661717191868
1,43,1,2026,66.25052760289803
2,43,1,2027,78.34109183944187
12,43,1,2028,94.12399821276226
5,43,1,2026,64.37501325903104
5,43,1,2028,62.66935825529391
7,43,1,2030,87.98767826018273
7,43,1,2029,89.34016443214817
10,43,1,2026,71.76676842086403
7,43,1,2025,63.46368563183603
6,43,1,2026,75.15204117304417
6,43,1,2029,63.69323446988261
3,43,1,2030,88.15016304229792
6,43,1,2030,71.46681289655642
11,43,1,2026,66.32859983385802
9,43,1,2024,73.52155170302336
4,43,1,2026,74.76632992778012
6,43,1,2028,69.40781313294474
8,43,1,2025,83.46277215007582
2,43,1,2029,63.022789771071714
10,43,1,2028,77.75647551318283
1,43,1,2025,67.48811787901569
6,43,1,2025,67.45880464534987
2,43,1,2028,68.88635942917253
3,43,1,2027,68.29574220871734
11,43,1,2025,78.20117209022668
7,43,1,2025,74.15439079308167
7,43,1,2028,79.05896024031223
1,43,1,2028,72.6244557931146
3,43,1,2028,64.87337556926727
5,43,1,2025,70.48694504900043
12,43,1,2030,91.6144801472511
6,43,1,2029,64.66508087934783
10,43,1,2027,68.4850949190961
8,43,1,2030,71.46800908997581
1,43,1,2029,97.07767280636122
4,43,1,2028,67.13502577042603
8,43,1,2025,74.27720135168404
5,43,1,2028,76.41342811974924
7,43,1,2027,66.06146814963589
7,43,1,2025,66.91226823435575
1,43,1,2026,87.82999802738668
1,43,1,2026,61.84870977624772
9,43,1,2027,71.80658120548887
7,43,1,2028,73.32815692357025
7,43,1,2027,74.52457064412862
5,43,1,2029,97.27297043475326
9,43,1,2024,70.34050196272774
12,43,1,2026,69.98014930377961
5,43,1,2027,63.63099201742584
3,43,1,2024,76.08948715678777
10,43,1,2026,83.84620107722421
5,43,1,2027,90.91621734293417
12,43,1,2027,59.74289105498279
12,43,1,2027,65.46892804196777
2,43,1,2025,81.5169044366069
9,43,1,2030,90.64163861638946
11,43,1,2030,90.81198010470524
9,43,1,2027,59.218283637651346
2,43,1,2029,98.27108193811986
9,43,1,2025,60.99160539917362
9,43,1,2026,58.89771693178312
5,43,1,2025,80.1602968769129
2,43,1,2028,72.96786093844779
9,43,1,2024,69.07078389763191
2,43,1,2030,85.21545941424758
12,43,1,2026,65.1684398119837
5,43,1,2024,72.87597274094851
5,43,1,2026,58.02635708547492
8,43,1,2028,87.62218171109406
9,43,1,2024,74.77840972958003
1,43,1,2024,64.61220300903197
11,43,1,2024,68.16765349245081
2,43,1,2026,66.96022512484919
12,43,1,2028,79.10757175697566
10,43,1,2029,79.03894288453877
12,43,1,2024,55.403803895315306
12,43,1,2029,91.63632983640224
6,43,1,2024,57.02104488221245
8,43,1,2029,76.01280374673378
5,43,1,2026,82.75871686088819
8,43,1,2028,92.26079407373459
7,43,1,2027,58.81318751542875
4,43,1,2025,77.5307526926363
12,43,1,2029,90.82960942511701
10,43,1,2029,98.47247516651919
5,43,1,2026,87.79526908711092
2,43,1,2029,97.27007419622764
7,43,1,2030,83.22918130071194
1,43,1,2027,75.22918151056409
2,43,1,2024,76.32570781047312
12,43,1,2027,84.15534737838522
9,43,1,2027,62.82770774782407
6,43,1,2030,94.33976849957924
2,43,1,2026,64.056718277814
1,43,1,2030,80.28006718858515
3,43,1,2024,73.29131721954985
1,43,1,2024,59.971082885228654
6,43,1,2026,63.83728350939878
7,43,1,2027,91.07480141249562
2,43,1,2027,83.95854041004772
7,43,1,2026,72.61650461717483
10,43,1,2026,79.00771651335401
5,43,1,2024,55.4408247787801
4,43,1,2025,70.31583835233685
5,43,1,2025,68.29809131934853
12,43,1,2026,72.8657736173881
12,43,1,2025,65.14190981318889
4,43,1,2027,91.09652805955471
12,43,1,2024,63.807443689219696
1,43,1,2025,76.47384885817475
4,43,1,2027,58.437430687412345
6,43,1,2030,67.88411801627045
4,43,1,2024,52.37111580653931
5,43,1,2029,69.89065667138605
3,43,1,2028,93.53255407389287
10,43,1,2028,77.26566489490897
9,43,1,2029,81.15263575185625
1,43,1,2027,90.96548738892804
8,43,1,2027,88.87689840436832
7,43,1,2027,62.22531590527321
7,43,1,2027,77.00454249279927
10,43,1,2028,61.207076827085274
11,43,1,2029,99.04271778416162
10,43,1,2025,57.33689936649168
9,43,1,2027,75.31160963252292
8,43,1,2027,73.11058713827164
2,43,1,2024,55.10423654078891
12,43,1,2026,66.09259387266772
1,43,1,2030,68.19429646678499
12,43,1,2025,56.31441122658715
9,43,1,2026,84.72112741617222
6,43,1,2026,61.766143191362644
11,43,1,2025,65.63779841401735
8,43,1,2027,68.77595691138568
4,43,1,2029,93.07939187342274
1,43,1,2029,79.07415900643723
8,43,1,2030,68.07887157735576
3,43,1,2028,86.64908365349207
2,43,1,2028,82.94807693084525
7,43,1,2029,85.12547764723442
1,43,1,2028,90.59071043599334
10,43,1,2029,89.64929621472376
8,43,1,2027,59.739478715480445
9,43,1,2030,75.67029949856918
5,43,1,2027,83.15222274583344
2,43,1,2027,72.90632087932254
12,43,1,2024,53.569762749651474
5,43,1,2027,77.72168765268486
10,43,1,2025,61.966942915738294
11,43,1,2027,67.02702158909341
2,43,1,2026,86.49780966958876
11,43,1,2024,77.09688235709432
11,43,1,2025,78.16195142310686
8,43,1,2024,63.093098786555416
8,43,1,2030,90.55868719737053
7,43,1,2024,71.41943119003098
7,43,1,2026,57.55260566467863
5,43,1,2030,84.09639505271157
2,43,1,2030,78.38890581341924
2,43,1,2025,79.28752445735122
10,43,1,2026,79.42500942983169
6,43,1,2025,58.00370456639271
9,43,1,2024,60.95612032456653
2,43,1,2024,77.15787452410432
10,43,1,2030,87.6874884136218
11,43,1,2029,74.1046124861883
7,43,1,2026,83.53486714995869
3,43,1,2024,53.644843247474476
3,43,1,2025,60.6591897560847
8,43,1,2027,90.6765338145635
9,43,1,2025,61.67478095269813
1,43,1,2028,92.5717795949433
12,43,1,2030,85.86742238338479
11,43,1,2028,83.52681475028774
9,43,1,2029,91.31156036363294
6,43,1,2027,89.70136411330634
1,43,1,2024,62.978733657268734
5,43,1,2027,72.00221613888135
6,43,1,2029,62.516140235595365
5,43,1,2024,67.07192410909033
6,43,1,2027,66.94651942606677
9,43,1,2030,100.75717918283333
7,43,1,2025,76.43738418736767
11,43,1,2024,74.23884014865894
4,43,1,2028,66.73130192755254
8,43,1,2027,86.01841805190872
9,43,1,2029,95.89212961525469
7,43,1,2029,90.96232772146871
5,43,1,2026,56.60482015406335
2,43,1,2024,66.39073866876741
2,43,1,2025,77.95987492798236
8,43,1,2025,73.82639951377567
3,43,1,2028,72.55171027126447
1,43,1,2024,58.326061330343634
4,43,1,2029,84.79989110936461
5,43,1,2029,76.32821458622634
3,43,1,2028,75.07625978123481
6,43,1,2025,80.4366578356187
12,43,1,2030,82.41295107356672
9,43,1,2028,61.65266738106634
6,43,1,2025,71.23904911134727
7,43,1,2027,65.81787889522889
1,43,1,2024,53.46319203620454
5,43,1,2026,71.39502868884402
5,43,1,2030,66.15183754249291
3,43,1,2024,58.82448281522548
7,43,1,2027,91.85876068839003
1,43,1,2025,63.52101376668979
2,43,1,2029,62.69603528205949
8,43,1,2030,72.17391665791295
6,43,1,2027,68.79725505311578
3,43,1,2028,65.67005586759784
4,43,1,2026,84.13052488434211
8,43,1,2029,76.7888317785024
8,43,1,2028,62.88314550364361
11,43,1,2025,66.50735893183062
12,43,1,2028,74.1216663670651
6,43,1,2027,86.81444311899544
6,43,1,2027,82.51833944555086
3,43,1,2027,86.17138044576879
8,43,1,2028,95.27713188837241
7,43,1,2029,93.98326915773995
10,43,1,2030,70.56983785108667
4,43,1,2024,67.48464882477364
11,43,1,2029,88.37082999409077
7,43,1,2025,66.1434460016205
5,43,1,2026,72.23169858643453
8,43,1,2030,70.28124370445695
10,43,1,2026,79.16145924730027
1,43,1,2029,97.4032342810098
8,43,1,2028,75.1517468696394
12,43,1,2025,81.77487500304902
8,43,1,2026,72.77247284018148
10,43,1,2026,75.10239001029255
5,43,1,2029,74.14682944260748
9,43,1,2024,52.24289523967805
3,43,1,2030,76.94793323124917
7,43,1,2030,84.00986200488575
3,43,1,2029,87.43861767068792
12,43,1,2030,66.21115273107291
6,43,1,2024,74.57115962151644
7,43,1,2025,82.18114664676607
4,43,1,2025,59.29908342627152
2,43,1,2028,60.06814978095311
3,43,1,2028,95.66414491029023
11,43,1,2025,67.97433667684201
9,43,1,2025,73.44095678434337
1,43,1,2027,74.48914588925382
3,43,1,2027,87.4142925530306
11,43,1,2027,69.92452001971736
6,43,1,2026,82.52817179525991
12,43,1,2027,87.98961737721659
5,43,1,2025,60.9549209560884
1,43,1,2028,89.76809720798623
11,43,1,2030,66.45833303978262
10,43,1,2026,56.89802433604975
4,43,1,2028,60.750027817270364
7,43,1,2025,73.2092062768305
5,43,1,2029,68.15438694348134
9,43,1,2025,73.32390384289747
4,43,1,2030,94.4230435091633
12,43,1,2025,83.82163960024401
8,43,1,2030,100.79281231748588
7,43,1,2029,77.16439950797468
11,43,1,2029,66.45826143813923
7,43,1,2024,50.84878331712088
8,43,1,2028,71.87493793003793
2,43,1,2025,56.937610243899506
10,43,1,2028,82.40616873088325
2,43,1,2025,73.87645831177004
10,43,1,2024,67.719277051869
7,43,1,2030,70.9695615673815
4,43,1,2030,86.76983366334368
4,43,1,2025,70.58156096252868
12,43,1,2027,78.51405126894899
11,43,1,2024,68.63248849444341
1,43,1,2026,70.40632286333211
7,43,1,2028,89.43996456913318
6,43,1,2028,82.39414986104775
2,43,1,2030,68.11034243519511
11,43,1,2025,58.17142242622867
10,43,1,2025,54.34618988878041
9,43,1,2030,94.48884005664326
3,43,1,2029,95.66294158391592
12,43,1,2027,77.25058338566633
12,43,1,2027,61.34917481203762
9,43,1,2026,69.98417210567038
12,43,1,2027,58.19473195715057
9,43,1,2027,83.16239896702241
8,43,1,2026,71.01998800125212
2,43,1,2027,81.44927096795526
4,43,1,2029,93.00472065642356
9,43,1,2028,61.2412719044153
11,43,1,2025,72.20047341707486
1,43,1,2028,85.30682606338132
7,43,1,2029,91.00919200431792
6,43,1,2026,57.130197282113855
2,43,1,2028,66.54938680600097
7,43,1,2026,57.661071554571556
4,43,1,2026,82.92979970904959
4,43,1,2029,76.17517061073555
4,43,1,2028,63.7406649468578
12,43,1,2025,65.88663729241425
9,43,1,2030,73.85702652258269
11,43,1,2030,72.16690962663777
7,43,1,2029,75.89156411197793
6,43,1,2027,82.02244841947703
2,43,1,2024,73.72542779119293
11,43,1,2024,69.45608395876323
3,43,1,2028,70.5368109195121
7,43,1,2028,64.84042591873774
2,43,1,2024,70.40699254687318
12,43,1,2029,68.95574040371989
4,43,1,2025,64.96416053103887
12,43,1,2029,67.84365978980273
9,43,1,2025,82.89915854826954
6,43,1,2024,79.97352752296112
1,43,1,2026,73.22820551508956
8,43,1,2028,81.80766658524446
5,43,1,2029,86.17191640413978
6,43,1,2026,56.371344749071326
11,43,1,2030,70.02353452335109
11,43,1,2025,76.18049390021717
2,43,1,2025,57.14997183745474
7,43,1,2025,83.76469895948485
6,43,1,2029,73.5675045375349
3,43,1,2025,59.2187478864387
11,43,1,2030,93.66566610821158
5,43,1,2028,92.9478334732339
1,43,1,2028,80.76742479041935
12,43,1,2030,92.1774134431192
4,43,1,2028,62.3752447309721
5,43,1,2030,91.23877426507887
8,43,1,2030,74.71195095020926
5,43,1,2030,100.07040335394322
9,43,1,2028,70.83082485219397
5,43,1,2028,92.04963619038698
5,43,1,2025,83.59237247556509
5,43,1,2024,50.22916288768204
7,43,1,2030,100.65542381470752
7,43,1,2027,71.30925590914211
2,43,1,2026,87.93312316509092
12,43,1,2030,75.38757959971018
8,43,1,2030,73.97363794982098
3,43,1,2025,60.70950889784912
5,43,1,2028,70.93561771286039
10,43,1,2027,74.89020703922004
4,43,1,2024,50.850935328852046
1,43,1,2028,72.54250261243472
8,43,1,2026,83.45821301713433
3,43,1,2026,79.98615580262765
5,43,1,2025,59.69457583395489
9,43,1,2030,86.61649866259636
10,43,1,2024,59.534395040019746
4,43,1,2026,82.90225483950087
3,43,1,2028,88.44215324186295
12,43,1,2029,82.56125939556222
5,43,1,2028,73.3240531229693
3,43,1,2027,77.54086018758163
10,43,1,2030,77.40343857276208
4,43,1,2025,69.30951716088798
9,43,1,2024,70.06728178761392
2,43,1,2027,91.93182429911609
4,43,1,2027,71.77630686181793
10,43,1,2025,72.58084358355379
2,43,1,2028,64.03659093131621
6,43,1,2026,78.17694783189077
8,43,1,2028,88.97369277917083
10,43,1,2030,77.09319937664048
2,43,1,2025,58.39147688785091
11,43,1,2027,69.13623898385414
7,43,1,2029,68.62425796270506
10,43,1,2027,85.0989291465918
3,43,1,2024,76.11403394420164
7,43,1,2030,78.48188662900493
4,43,1,2028,84.43922737334958
1,43,1,2027,75.96494186691369
9,43,1,2029,68.81142868282785
5,43,1,2030,66.64013452954288
3,43,1,2024,56.7221107427832
2,43,1,2024,74.698266235438
5,43,1,2025,54.069742420006904
11,43,1,2026,70.9859299927484
3,43,1,2029,91.90235661482586
11,43,1,2025,78.23834590543721
6,43,1,2029,75.57152083409218
2,43,1,2024,54.53619459956305
11,43,1,2026,69.3082053572571
3,43,1,2028,64.69997255626411
11,43,1,2027,69.25949436569638
5,43,1,2028,72.62381559422077
1,43,1,2027,71.97012424822556
7,43,1,2028,92.30669019755115
9,43,1,2027,60.72234840902325
9,43,1,2026,76.79447515319973
9,43,1,2028,94.72771170562612
7,43,1,2027,57.77762987199862
6,43,1,2025,55.807524700275955
11,43,1,2027,90.75852548068106
9,43,1,2030,79.23193048364693
5,43,1,2029,95.08662334790574
1,43,1,2028,68.40431732502098
7,43,1,2030,89.19020334897925
7,43,1,2029,67.58702333558729
2,43,1,2027,72.92705167444777
6,43,1,2028,64.86013437457679
10,43,1,2028,88.28237177333787
3,43,1,2025,52.75214039167654
6,43,1,2026,84.80641691148574
2,43,1,2027,84.40685116518439
5,43,1,2026,65.43678993551929
6,43,1,2025,52.994573029142956
3,43,1,2029,93.52501212020961
1,43,1,2030,79.09864157853424
2,43,1,2024,54.66393096307159
8,43,1,2026,63.82993276475528
1,43,1,2026,68.52421045804506
7,43,1,2025,64.01654034971784
11,43,1,2026,57.61678112781799
4,43,1,2029,65.55739956153192
11,43,1,2030,66.6556865333411
9,43,1,2025,67.04034302275714
4,43,1,2024,76.3167448093311
9,43,1,2025,58.64703850249625
9,43,1,2028,90.5001362508742
3,43,1,2026,66.95891513317991
12,43,1,2025,67.60035992416114
4,43,1,2030,97.38074011310339
1,43,1,2025,60.002671220309075
10,43,1,2029,82.84450114439974
3,43,1,2028,88.33131484197412
1,43,1,2024,76.11811305422441
9,43,1,2025,69.5559923450472
9,43,1,2030,91.37630653876937
2,43,1,2030,93.38068772488909
5,43,1,2025,56.24452583484452
9,43,1,2026,68.33914533671097
6,43,1,2026,69.20580042975378
4,43,1,2025,79.18437672583653
4,43,1,2029,84.07067439383468
2,43,1,2024,56.70932319934991
6,43,1,2029,64.4279490633948
7,43,1,2024,50.56504042455526
7,43,1,2029,76.75653723996831
3,43,1,2029,76.43148730640642
2,43,1,2029,73.4933083531896
4,43,1,2026,57.677692639333515
12,43,1,2026,63.11463237154815
3,43,1,2026,82.0452739123866
5,43,1,2030,103.88950345319402
12,43,1,2030,83.23154481819041
12,43,1,2029,83.27284627908305
1,43,1,2025,68.46316880531744
3,43,1,2026,58.07503241222596
3,43,1,2027,78.72962613753548
10,43,1,2026,80.2656039978548
2,43,1,2025,56.813499309772936
1,43,1,2030,76.9697266685934
3,43,1,2028,84.4474166660431
2,43,1,2030,83.12515425745242
10,43,1,2027,88.84366488421901
12,43,1,2027,75.80176620843713
10,43,1,2030,65.8487174544931
9,43,1,2029,88.49821284410353
7,43,1,2024,73.30543591151168
7,43,1,2030,81.35223029643528
4,43,1,2028,78.05209743602056
5,43,1,2027,75.548465235679
5,43,1,2029,94.76295519087515
11,43,1,2026,85.87065013500323
4,43,1,2026,62.183419575575144
2,43,1,2025,70.88363343547681
11,43,1,2026,64.2695115194204
1,43,1,2030,90.00873865849259
9,43,1,2026,59.86094364406273
6,43,1,2029,94.26290886950227
5,43,1,2030,65.40525470586802
2,43,1,2029,77.85269330707585
4,43,1,2025,79.62729252461045
7,43,1,2028,89.56414801694748
12,43,1,2026,59.97103062888059
4,43,1,2026,87.54644907336666
5,43,1,2029,99.63577598524282
11,43,1,2027,76.1633035630749
5,43,1,2030,97.76333263858496
11,43,1,2027,61.412423522251245
9,43,1,2025,67.72768796365885
1,43,1,2029,73.11702488060561
2,43,1,2030,97.0624174707278
10,43,1,2029,71.57876341944753
1,43,1,2028,71.57489529479567
2,43,1,2030,80.77570117042382
11,43,1,2027,60.6262551120395
6,43,1,2029,93.03308527624796
12,43,1,2024,74.03471844697106
12,43,1,2025,60.19775054501318
7,43,1,2030,100.19134842545999
6,43,1,2028,70.31228604740289
12,43,1,2029,70.43209962183658
8,43,1,2027,59.077684579360245
2,43,1,2024,77.30705712070655
4,43,1,2030,89.73016048958237
8,43,1,2027,68.6188524606473
1,43,1,2030,91.46609585109485
12,43,1,2026,66.19517562449175
11,43,1,2026,81.49635781751252
1,43,1,2030,93.3109847511677
2,43,1,2028,89.04886148719528
12,43,1,2027,85.04585187991347
4,43,1,2025,71.6555404433834
6,43,1,2024,64.45277084018156
4,43,1,2025,69.41408659521554
3,43,1,2027,75.38095489508224
8,43,1,2028,78.72549338856261
2,43,1,2024,57.07439883184129
7,43,1,2025,62.83870638834661
2,43,1,2028,78.76784850387772
2,43,1,2028,62.43687368971187
9,43,1,2026,82.38173815649473
5,43,1,2024,72.78325204543685
7,43,1,2030,67.38046494036777
8,43,1,2028,72.40806741834065
4,43,1,2029,98.20855242608425
7,43,1,2025,64.1595101186428
10,43,1,2027,74.04946981926639
12,43,1,2027,79.86068798909047
8,43,1,2028,83.22005555628947
12,43,1,2027,69.57705532124811
2,43,1,2029,72.63421747332816
5,43,1,2029,88.12095780248004
2,43,1,2026,62.18663046171019
4,43,1,2025,60.99614021692676
8,43,1,2025,82.37601525712725
1,43,1,2030,89.12006164463112
10,43,1,2027,65.71388089047521
5,43,1,2024,62.09150871830283
6,43,1,2029,92.70001420398157
1,43,1,2030,69.6683156919971
5,43,1,2027,83.72299211957029
9,43,1,2024,79.052854823425
1,43,1,2030,72.1739672826129
8,43,1,2025,72.46621517219074
2,43,1,2028,65.74260296834106
8,43,1,2027,69.30473950028211
2,43,1,2030,103.59347587407615
11,43,1,2027,61.22367413318454
1,43,1,2030,85.99044707007238
6,43,1,2026,67.86956053996762
2,43,1,2028,94.27678667883539
10,43,1,2026,63.15509592743894
6,43,1,2026,69.59895516068558
7,43,1,2029,71.12445828858456
12,43,1,2026,59.217861319432735
10,43,1,2026,75.88976617961829
2,43,1,2024,77.45570212443423
6,43,1,2029,73.54382207762083
9,43,1,2026,57.075411390993004
8,43,1,2024,75.07630778984169
9,43,1,2026,76.99491478671285
4,43,1,2028,77.04297068182375
9,43,1,2026,71.8514622694462
10,43,1,2030,81.14730300927117
1,43,1,2028,92.41158722524882
7,43,1,2028,69.5067766128391
3,43,1,2028,94.23294511439498
4,43,1,2028,84.36779859709814
2,43,1,2024,60.45760582227199
9,43,1,2030,91.54275802707535
9,43,1,2026,83.28657131860402
4,43,1,2028,78.01395360138422
8,43,1,2026,86.92288468341278
10,43,1,2025,68.94900484868968
7,43,1,2029,82.41082201907695
2,43,1,2024,50.214156036551486
5,43,1,2026,62.07820452725872
6,43,1,2026,65.64765628134502
1,43,1,2028,91.86189843942833
7,43,1,2027,72.79971513316775
8,43,1,2027,66.95793497852927
3,43,1,2029,74.73732447061255
3,43,1,2028,94.89595935466205
11,43,1,2028,77.37560585787874
1,43,1,2025,77.70941197757573
5,43,1,2029,68.46401798601552
9,43,1,2027,60.352412356019194
1,43,1,2029,66.07856501462118
1,43,1,2028,73.14692345212573
7,43,1,2024,55.48689012784527
9,43,1,2024,53.09356463525906
8,43,1,2027,65.27460992301842
9,43,1,2029,71.72150894349339
7,43,1,2029,99.65417400410499
9,43,1,2026,67.13656270472445
5,43,1,2027,72.58916252778022
10,43,1,2026,65.45599702765176
1,43,1,2028,63.75944089444967
3,43,1,2026,68.93407049094638
4,43,1,2025,82.17883219525534
3,43,1,2024,69.94971055058826
4,43,1,2030,85.49460036121786
11,43,1,2029,69.9414321902882
5,43,1,2029,65.10608542520187
4,43,1,2028,92.0987242239861
7,43,1,2027,58.23140903944781
4,43,1,2026,65.52158975277099
1,43,1,2027,72.67025036500966
7,43,1,2030,91.90784540818703
2,43,1,2025,65.2700858876675
5,43,1,2025,55.18275417744316
6,43,1,2028,92.0264552681426
1,43,1,2025,75.29743156368359
1,43,1,2026,69.4042849507576
10,43,1,2030,70.3834598769174
9,43,1,2026,61.00604365348167
7,43,1,2028,62.04706918663554
5,43,1,2029,90.27131204107252
1,43,1,2026,75.71301536605739
5,43,1,2030,79.85588846786918
2,43,1,2024,71.1902052688867
8,43,1,2029,81.48872471634786
11,43,1,2028,90.91461246373918
3,43,1,2030,90.73299638981806
12,43,1,2030,80.02216157267779
11,43,1,2030,100.19374422930223
5,43,1,2030,93.17814959131768
2,43,1,2028,70.52088252869144
12,43,1,2028,77.52251936718262
8,43,1,2027,75.16172473246225
7,43,1,2030,86.38493440052315
4,43,1,2030,93.50343417488489
6,43,1,2024,63.977114330281395
8,43,1,2024,63.72090753169816
5,43,1,2024,74.86945953345369
5,43,1,2025,70.29416911935384
5,43,1,2027,72.55707472229702
2,43,1,2030,102.68272637406098
3,43,1,2026,82.06741922317404
4,43,1,2029,77.36421905526774
9,43,1,2027,63.985611309989
12,43,1,2026,66.6915405527047
1,43,1,2026,81.69633249952162
8,43,1,2024,61.989845537095505
2,43,1,2029,82.18114372930778
7,43,1,2029,66.63737821466
2,43,1,2029,79.29257136000689
7,43,1,2025,71.81305826182648
3,43,1,2029,69.3035694910935
5,43,1,2030,66.45998338705262
9,43,1,2028,74.22446377069693
9,43,1,2028,82.18757766522187
2,43,1,2028,87.97819395382142
7,43,1,2028,72.44633079709135
10,43,1,2029,88.5871669831925
10,43,1,2028,81.55011697490885
7,43,1,2026,78.40336376635246
12,43,1,2025,61.546359050063906
10,43,1,2030,81.52874801218942
8,43,1,2030,92.54337773271068
3,43,1,2024,52.95555393091667
5,43,1,2030,78.13629039410947
10,43,1,2028,82.69973706695835
1,43,1,2029,79.93909578488451
8,43,1,2030,68.41941799376272
12,43,1,2028,87.57810202644912
2,43,1,2030,98.11104086932015
4,43,1,2024,76.48435694901512
1,43,1,2030,97.03832957957776
2,43,1,2026,86.68514177130305
8,43,1,2026,57.54562150423614
1,43,1,2028,86.1575906341632
7,43,1,2024,65.48536423475063
3,43,1,2030,96.5847762715318
2,43,1,2029,82.55635108639336
9,43,1,2026,79.44449975224222
1,43,1,2030,102.23281687559019
9,43,1,2029,93.46754212511036
9,43,1,2024,50.990380974681344
5,43,1,2027,82.05330104608278
9,43,1,2028,63.98735515023541
5,43,1,2025,58.138211341976216
7,43,1,2028,70.87631483369272
8,43,1,2026,83.44002876132902
10,43,1,2027,76.67386216995229
5,43,1,2024,71.7258395667234
7,43,1,2029,98.3713748572599
7,43,1,2028,84.91528304139952
4,43,1,2025,62.21400593777651
3,43,1,2030,71.09075018971485
12,43,1,2028,61.82498970489156
12,43,1,2030,101.33129638575618
8,43,1,2028,64.6537566131003
1,43,1,2028,89.86864010904881
3,43,1,2028,90.42270578377415
11,43,1,2027,66.6428732024313
7,43,1,2026,68.73304794769558
10,43,1,2030,82.09757469130759
2,43,1,2028,83.67864767470876
5,43,1,2028,74.65769005184178
3,43,1,2024,60.3388359060784
2,43,1,2026,58.920294455207845
6,43,1,2029,74.87265952917761
6,43,1,2029,90.21934424260373
5,43,1,2025,55.55741937538146
9,43,1,2030,68.980107116693
7,43,1,2030,101.1510467633593
5,43,1,2028,62.5456886773425
5,43,1,2030,71.62134519780189
9,43,1,2024,64.98436691741327
5,43,1,2026,58.80290468213624
3,43,1,2024,59.57844412070191
10,43,1,2024,75.76280853987883
4,43,1,2030,97.12907335491833
3,43,1,2024,67.60315182442437
3,43,1,2025,67.76166984560659
6,43,1,2024,52.967575229371405
7,43,1,2027,75.62943202803777
12,43,1,2030,89.28397137202263
7,43,1,2028,90.58179019887862
1,43,1,2027,68.88441908744755
1,43,1,2028,71.51595444360737
9,43,1,2025,67.57735062029282
8,43,1,2028,69.47357689887257
7,43,1,2028,88.95098679451831
5,43,1,2026,77.63864760396383
3,43,1,2027,77.21093809442772
10,43,1,2026,65.0083188246337
11,43,1,2029,75.80341169997418
11,43,1,2029,95.85678457385912
1,43,1,2028,64.96147493822845
6,43,1,2024,77.2706742975337
1,43,1,2030,101.98367604895844
4,43,1,2028,78.54635918466815
8,43,1,2025,62.86304370249506
9,43,1,2029,83.95386358603642
1,43,1,2025,76.60513590178111
10,43,1,2024,58.5340647417208
2,43,1,2029,78.98250625919209
5,43,1,2026,78.62291193176442
3,43,1,2025,62.86454879871013
2,43,1,2028,85.6722762572854
12,43,1,2030,102.73468322179266
3,43,1,2024,56.73925888199306
3,43,1,2025,78.61385446152418
11,43,1,2024,60.75565085163621
12,43,1,2024,73.95875047638961
7,43,1,2027,82.2435550139083
8,43,1,2025,82.47821442363374
6,43,1,2025,63.41138343967866
9,43,1,2029,63.45781854672404
7,43,1,2024,77.43821004539664
7,43,1,2029,88.99996776671611
11,43,1,2025,61.84196246937074
8,43,1,2025,70.04940716490522
